1.503373,Close
1.830888,Close
1.594277,Close
1.390131,Close
1.577883,Close
1.367699,Close
1.472071,Close
1.282303,Close
1.112498,Close
1.160567,Close
1.012533,Close
0.9848607,Close
0.8559948,Close
0.7409384,Close
0.8077952,Close
0.6991216,Close
0.6098174,Close
0.5277978,Close
0.4582023,Close
0.4976881,Close
0.4322706,Close
0.3799697,Close
0.3287962,Close
0.2832213,Close
0.4124728,Close
0.3571899,Close
1.114748,Close
0.9663625,Close
0.8364654,Close
1.262601,Close
1.095387,Close
1.984096,Close
1.717375,Close
1.486905,Close
2.055467,Close
1.773863,Close
3.543029,Close
3.065373,Close
2.657751,Close
4.039236,Close
3.496182,Close
5.249063,Close
4.440938,Close
3.931663,Close
5.344511,Close
4.619922,Close
6.069931,Close
5.221043,Close
4.507993,Close
5.769827,Close
4.980433,Close
5.716493,Close
4.919958,Close
4.227786,Close
5.15255,Close
4.442657,Close
4.615407,Close
3.994321,Close
3.435617,Close
3.538545,Open
3.060058,Open
3.162339,Open
2.735332,Open
2.360543,Open
2.53319,Open
2.183976,Open
2.474924,Open
2.153023,Open
1.862685,Open
2.168123,Open
1.881867,Open
2.184349,Open
1.896732,Open
1.646349,Open
2.045929,Close
1.771435,Close
2.113334,Close
1.833248,Close
1.592365,Close
1.860042,Close
1.613869,Close
1.960866,Close
1.708556,Close
1.480857,Close
1.849183,Close
1.593686,Close
1.96379,Close
1.70326,Close
1.487907,Close
1.85399,Close
1.616091,Close
1.945893,Close
1.70257,Close
16.14828,Close
13.65019,Close
11.50218,Close
9.784853,Close
8.270016,Close
7.102026,Close
6.101588,Open
5.252272,Open
4.630412,Open
4.024789,Open
3.448876,Open
3.237781,Close
2.777555,Close
2.689034,Close
2.315651,Close
2.023249,Close
2.042361,Close
1.792868,Close
1.865689,Close
1.635282,Close
1.415636,Close
1.516914,Open
1.306192,Open
1.458871,Open
1.265907,Open
1.096575,Open
1.26726,Close
1.105063,Close
1.009045,Close
0.8812348,Close
0.760352,Close
0.8056262,Close
0.6975338,Close
0.7843206,Close
0.6779979,Close
0.5920787,Close
0.6755077,Open
0.5853249,Open
0.7218012,Open
0.6292294,Open
0.5049393,Open
0.8295425,Open
0.7184085,Open
1.087774,Open
0.9364977,Open
0.8160804,Open
1.207577,Open
1.047662,Open
1.615063,Open
1.408999,Open
1.213693,Open
1.654345,Open
1.424472,Open
1.930312,Open
1.659382,Open
1.44316,Open
1.290433,Open
1.123531,Open
1.010199,Open
0.8859107,Open
0.7676934,Open
1.034452,Close
0.8923657,Close
1.100934,Close
0.9469918,Close
0.8287,Close
1.111188,Close
0.9720803,Close
1.250836,Close
1.092626,Close
0.9523762,Close
1.377459,Close
1.196758,Close
1.670545,Close
1.45332,Close
1.258563,Close
1.779988,Close
1.552342,Close
2.013189,Close
1.753306,Close
1.522877,Close
2.061631,Close
1.793623,Close
2.371361,Close
2.067439,Close
1.798462,Close
2.326541,Close
2.100887,Close
2.644327,Close
2.300262,Close
2.003663,Close
2.444606,Close
2.120708,Close
2.429289,Close
2.112044,Close
1.832172,Close
1.894459,Close
1.643818,Close
1.612392,Close
1.399272,Close
1.210924,Close
1.09058,Close
0.9663889,Close
0.798727,Close
0.6908455,Close
0.5988412,Close
0.3753875,Close
0.3246841,Close
0.3113492,Close
0.2708712,Close
0.2337708,Close
1.020006,Close
0.8856089,Close
2.531088,Close
2.191037,Close
1.889373,Close
3.933054,Close
3.561535,Close
6.200035,Close
5.32872,Close
4.577583,Close
6.150526,Close
5.29044,Close
5.262444,Close
4.546074,Close
3.936299,Close
4.377527,Open
3.777309,Open
4.19233,Open
3.611098,Open
3.100532,Open
3.282342,Open
2.951755,Open
4.151886,Open
3.579269,Open
3.080926,Open
3.379367,Open
2.913808,Open
3.306976,Open
2.870903,Open
2.46539,Open
2.974447,Close
2.578933,Close
2.76462,Close
2.425913,Close
2.113911,Close
2.337119,Open
2.154333,Open
1.838224,Open
2.567234,Open
2.244315,Open
2.575367,Close
2.237126,Close
2.465605,Close
2.147693,Close
1.870988,Close
1.975842,Close
1.721068,Close
1.83731,Close
1.600153,Close
1.388244,Close
1.472545,Open
1.276758,Open
1.306111,Open
1.13137,Open
0.9820698,Open
1.066419,Open
0.9221419,Open
0.9351294,Open
0.8141007,Open
0.7065238,Open
0.6041651,Open
0.5229263,Open
0.5107891,Open
0.4454376,Open
0.385331,Open
0.5059909,Open
0.4156077,Open
0.4051087,Open
0.3526903,Open
0.3066858,Open
0.5332231,Open
0.4615375,Open
0.5969294,Open
0.5172808,Open
0.4486497,Open
0.6165813,Close
0.5333815,Close
0.8040871,Close
0.6994094,Close
0.6043373,Close
1.385543,Open
1.200334,Open
0.9183232,Open
0.7944137,Open
0.6877106,Open
1.131568,Open
0.9823654,Open
1.505149,Open
1.306998,Open
1.131282,Open
1.896232,Open
1.651775,Open
1.840368,Open
1.60386,Open
1.393465,Open
1.561859,Close
1.358044,Close
1.354691,Close
1.178252,Close
1.021181,Close
1.062399,Close
0.9204333,Close
0.9511817,Close
0.8242319,Close
0.7155542,Close
0.8442556,Close
0.7363977,Close
1.099455,Close
0.9546046,Close
0.829613,Close
1.414947,Close
1.22715,Close
1.855149,Close
1.613229,Close
1.404478,Close
2.150793,Close
1.866533,Close
2.582074,Close
2.260443,Close
1.965648,Close
2.502235,Close
2.17283,Close
2.451816,Close
2.138032,Close
1.857446,Close
1.86033,Close
1.608211,Close
1.592902,Close
1.388732,Close
1.203085,Close
0.8613403,Close
0.7489638,Close
0.7454223,Close
0.6444465,Close
0.5591252,Close
1.698823,Close
1.471953,Close
3.535889,Close
3.055809,Close
2.637904,Close
5.497862,Open
4.737937,Open
6.97092,Open
5.969038,Open
5.140791,Open
5.066678,Open
4.389546,Open
4.333401,Open
3.739967,Open
3.213978,Open
3.492134,Open
3.001356,Open
3.266247,Open
2.820435,Open
14.47737,Open
12.39057,Open
10.80448,Open
8.660189,Open
7.807727,Open
6.79446,Open
5.858412,Close
5.106015,Close
4.487571,Close
3.911448,Close
3.376704,Close
3.190364,Close
2.765047,Close
2.799345,Close
2.442304,Close
2.118997,Close
2.343969,Close
2.041596,Close
2.292452,Close
1.990484,Close
1.731604,Close
2.163321,Open
1.871696,Open
2.348176,Open
2.045752,Open
1.778843,Open
2.183861,Open
1.898345,Open
2.388696,Open
2.086965,Open
1.810793,Open
1.983118,Open
1.715335,Open
2.228235,Open
1.939979,Open
1.686814,Open
1.617074,Open
1.403303,Open
1.687926,Open
1.467109,Open
1.270589,Open
1.495886,Open
1.300701,Open
1.911516,Open
1.659914,Open
1.443759,Open
1.651326,Open
1.434276,Open
1.636542,Open
1.418898,Open
1.230693,Open
1.312087,Close
1.134813,Close
1.164274,Close
1.01141,Close
0.8730212,Close
0.8596799,Close
0.7471191,Close
0.6808069,Close
0.5909797,Close
0.5122713,Close
